Date,Close,Return_%
2024-01-30,4924.97,22.517482169555294
2024-01-31,4845.65,20.54425457919653
2024-02-01,4906.19,22.050295909508154
2024-02-02,4958.61,23.354337642823907
2024-02-05,4942.81,22.961284239802392
2024-02-06,4954.23,23.245377269074897
2024-02-07,4995.06,24.261096917516014
2024-02-08,4997.91,24.331995790845838
2024-02-09,5026.61,25.045959883676083
2024-02-12,5021.84,24.927297558839847
2024-02-13,4953.17,23.219007863555753
2024-02-14,5000.62,24.39941191250332
2024-02-15,5029.73,25.123575492374005
2024-02-16,5005.57,24.52255206091829
2024-02-20,4975.51,23.77475552327102
2024-02-21,4981.8,23.931230580549823
2024-02-22,5087.03,26.549015998268576
2024-02-23,5088.8,26.59304793012607
2024-02-26,5069.53,26.113672039225722
2024-02-27,5078.18,26.32885633898121
2024-02-28,5069.76,26.119393702687454
2024-02-29,5096.27,26.778877608643214
2024-03-01,5137.08,27.794099721131094
2024-03-04,5130.95,27.641604951477806
2024-03-05,5078.65,26.340548433881207
2024-03-06,5104.76,26.990081620773122
2024-03-07,5157.36,28.298601177667603
2024-03-08,5123.69,27.460999400469177
2024-03-11,5117.94,27.31795781392652
2024-03-12,5175.27,28.744144623750877
2024-03-13,5165.31,28.496371719061365
2024-03-14,5150.48,28.127448809769607
2024-03-15,5117.09,27.29681253591587
2024-03-18,5149.42,28.101079404250463
2024-03-19,5178.51,28.824745448167953
2024-03-20,5224.62,29.97181458825169
2024-03-21,5241.53,30.39248123667535
2024-03-22,5234.18,30.209636773877378
2024-03-25,5218.19,29.811856779300516
2024-03-26,5203.58,29.448406765493896
2024-03-27,5248.49,30.565623748386116
2024-03-28,5254.35,30.71140178267133
2024-04-01,5243.77,30.44820526343286
2024-04-02,5205.81,29.503882024274787
2024-04-03,5211.49,29.64518223498125
2024-04-04,5147.21,28.046101681422762
2024-04-05,5204.34,29.46731313171518
2024-04-08,5202.39,29.41880337627898
2024-04-09,5209.91,29.605876894679106
2024-04-10,5160.64,28.380197073991063
2024-04-11,5199.06,29.33596364007256
2024-04-12,5123.41,27.454033897124486
2024-04-15,5061.82,25.92187192927029
2024-04-16,5051.41,25.66290446563395
2024-04-17,5022.21,24.9365019739739
2024-04-18,5011.12,24.660618287929026
2024-04-19,4967.23,23.568775638649587
2024-04-22,5010.6,24.64768235314605
2024-04-23,5070.55,26.139046372838525
2024-04-24,5071.63,26.165913314310885
2024-04-25,5048.42,25.58852284063178
2024-04-26,5099.96,26.870672992007094
2024-04-29,5116.17,27.27392588206905
2024-04-30,5035.69,25.27184120642516
2024-05-01,5018.39,24.841472606914273
2024-05-02,5064.2,25.98107870770012
2024-05-03,5127.79,27.562994270873496
2024-05-06,5180.74,28.880220706948823
2024-05-07,5187.7,29.05336321865959
2024-05-08,5187.67,29.0526169147298
2024-05-09,5214.08,29.7096131409196
2024-05-10,5222.68,29.923553600792086
2024-05-13,5221.42,29.892208835740995
2024-05-14,5246.68,30.520596744622264
2024-05-15,5308.15,32.049773496757304
2024-05-16,5297.1,31.774884882618835
2024-05-17,5303.27,31.92837472417851
2024-05-20,5308.13,32.04927596080411
2024-05-21,5321.41,32.37963983372347
2024-05-22,5307.01,32.021413947425394
2024-05-23,5267.84,31.04698978309921
2024-05-24,5304.72,31.964446080784924
2024-05-28,5306.04,31.99728345369557
2024-05-29,5266.95,31.024849433182155
2024-05-30,5235.48,30.241976610834833
2024-05-31,5277.51,31.28754841646746
2024-06-03,5283.4,31.43407275468242
2024-06-04,5291.34,31.631594528099583
2024-06-05,5354.03,33.19112097337933
2024-06-06,5352.96,33.164502799883586
2024-06-07,5346.99,33.015988317855815
2024-06-10,5360.79,33.35928812555817
2024-06-11,5375.32,33.720747995552024
2024-06-12,5421.03,34.857866416571916
2024-06-13,5433.74,35.17405051482532
2024-06-14,5431.6,35.120814167833814
2024-06-17,5473.23,36.15643525440255
2024-06-18,5487.03,36.49973506210491
2024-06-20,5473.17,36.154942646543
2024-06-21,5464.62,35.94224602655349
2024-06-24,5447.87,35.525559665755345
2024-06-25,5469.3,36.058669439600386
2024-06-26,5477.9,36.272609899472855
2024-06-27,5482.87,36.39624758384103
2024-06-28,5460.48,35.83925608424279
2024-07-01,5475.09,36.20270609804941
2024-07-02,5509.01,37.04652707466274
2024-07-03,5537.02,37.743326177107896
2024-07-05,5567.19,38.49385916249772
2024-07-08,5572.85,38.634661837251016
2024-07-09,5576.98,38.73740301158512
2024-07-10,5633.91,40.153639102345636
2024-07-11,5584.54,38.92547160189164
2024-07-12,5615.35,39.69192573778364
2024-07-15,5631.22,40.08672051664135
2024-07-16,5667.2,40.981787696433415
2024-07-17,5588.27,39.01826205716192
2024-07-18,5544.59,37.93164353539098
2024-07-19,5505.0,36.946771116047785
2024-07-22,5564.41,38.424701665004065
2024-07-23,5555.74,38.20901982929541
2024-07-24,5427.13,35.00961488229544
2024-07-25,5399.22,34.31530345961627
2024-07-26,5459.1,35.80492610347257
2024-07-29,5463.54,35.915379085081135
2024-07-30,5436.44,35.241217868506226
2024-07-31,5522.3,37.37713971555869
2024-08-01,5446.68,35.495956276540454
2024-08-02,5346.56,33.005291294862204
2024-08-05,5186.33,29.019282005865943
2024-08-06,5240.03,30.355166040185978
2024-08-07,5199.5,29.346909431042768
2024-08-08,5319.31,32.32739855863835
2024-08-09,5344.16,32.94558698047918
2024-08-12,5344.39,32.95130864394089
2024-08-13,5434.43,35.19121550521045
2024-08-14,5455.21,35.70815536057674
2024-08-15,5543.22,37.89756232259735
2024-08-16,5554.25,38.171953400782634
2024-08-19,5608.25,39.515300474400526
2024-08-20,5597.12,39.23842171644929
2024-08-21,5620.85,39.82874812491139
2024-08-22,5570.64,38.579684114423316
2024-08-23,5634.61,40.17105286070735
2024-08-26,5616.84,39.728992166296415
2024-08-27,5625.8,39.95188827332636
2024-08-28,5592.18,39.11553033601092
2024-08-29,5591.96,39.1100574405258
2024-08-30,5648.4,40.514103900433106
2024-09-03,5528.93,37.54207288404179
2024-09-04,5520.07,37.3216644567778
2024-09-05,5503.41,36.90721700776902
2024-09-06,5408.42,34.5441699980845
2024-09-09,5471.05,36.10220383550467
2024-09-10,5495.52,36.71093907423486
2024-09-11,5554.13,38.16896818506348
2024-09-12,5595.76,39.20458927163224
2024-09-13,5626.02,39.95736116881148
2024-09-16,5633.09,40.13324012826478
2024-09-17,5634.58,40.17030655677756
2024-09-18,5618.26,39.76431721897305
2024-09-19,5713.64,42.13706617974482
2024-09-20,5702.55,41.861182493699964
2024-09-23,5718.57,42.259708792206595
2024-09-24,5732.93,42.616939606598336
2024-09-25,5722.26,42.3515041755705
2024-09-26,5745.37,42.92640696948362
2024-09-27,5738.17,42.74729402633459
2024-09-30,5762.48,43.352048977439225
2024-10-01,5708.75,42.015418639189406
2024-10-02,5709.54,42.0350713093405
2024-10-03,5699.94,41.796254051808404
2024-10-04,5751.07,43.0682047161433
2024-10-07,5695.94,41.69674686117004
2024-10-08,5751.13,43.069697324002874
2024-10-09,5792.04,44.08740711625674
2024-10-10,5780.05,43.789134312318254
2024-10-11,5815.03,44.65932469445073
2024-10-14,5859.85,45.77430276555361
2024-10-15,5815.26,44.665046357912445
2024-10-16,5842.47,45.34194402222991
2024-10-17,5841.47,45.317067224570316
2024-10-18,5864.67,45.894208930272825
2024-10-21,5853.98,45.6282759632918
2024-10-22,5851.2,45.55911846579814
2024-10-23,5797.42,44.22124428766534
2024-10-24,5809.86,44.53071165055065
2024-10-25,5808.12,44.48742602262297
2024-10-28,5823.52,44.87052870658068
2024-10-29,5832.92,45.104370604580815
2024-10-30,5813.67,44.6254922496337
2024-10-31,5705.45,41.933325206912755
2024-11-01,5728.8,42.51419843226423
2024-11-04,5712.69,42.11343322196819
2024-11-05,5782.76,43.85655043397574
2024-11-06,5929.04,47.49552839562068
2024-11-07,5973.1,48.591600100502276
2024-11-08,5995.54,49.14983543998348
2024-11-11,6001.35,49.29436963438572
2024-11-12,5983.99,48.86250842701521
2024-11-13,5985.38,48.897087175762046
2024-11-14,5949.17,47.996298332508246
2024-11-15,5870.62,46.04222587634739
2024-11-18,5893.62,46.61439222251798
2024-11-19,5916.98,47.195514215846025
2024-11-20,5917.11,47.198748199541775
2024-11-21,5948.71,47.98485500558485
2024-11-22,5969.34,48.4980633413022
2024-11-25,5987.37,48.94659200310463
2024-11-26,6021.63,49.798871090922205
2024-11-27,5998.74,49.22944119249417
2024-11-29,6032.38,50.06629666576281
2024-12-02,6047.15,50.43372696719497
2024-12-03,6049.88,50.501640624805646
2024-12-04,6086.49,51.41238018712326
2024-12-05,6075.11,51.12928222975712
2024-12-06,6090.27,51.50641448227653
2024-12-09,6052.85,50.57552471385465
2024-12-10,6034.91,50.12923496384156
2024-12-11,6084.19,51.3551635525062
2024-12-12,6051.25,50.53572183759929
2024-12-13,6051.09,50.53174154997375
2024-12-16,6074.08,51.10365912816774
2024-12-17,6050.61,50.51980068709714
2024-12-18,5872.16,46.080536144743164
2024-12-19,5867.08,45.95416201263245
2024-12-20,5930.85,47.54055539938455
2024-12-23,5974.07,48.615730594232055
2024-12-24,6040.04,50.25685293583528
2024-12-26,6037.59,50.195904781569276
2024-12-27,5970.84,48.535378537791594
2024-12-30,5906.94,46.945751167343715
2024-12-31,5881.63,46.31611941857949
2025-01-02,5868.55,45.99073090519204
2025-01-03,5942.47,47.829623788189004
2025-01-06,5975.38,48.648319199166124
2025-01-07,5909.03,46.997743674452266
2025-01-08,5918.25,47.227107748873706
2025-01-10,5827.04,44.95809503434243
2025-01-13,5836.22,45.186464036857465
2025-01-14,5842.91,45.352889813200115
2025-01-15,5949.91,48.01470716277634
2025-01-16,5937.34,47.7020058161953
2025-01-17,5996.66,49.17769745336222
2025-01-21,6049.24,50.485719474303515
2025-01-22,6086.37,51.40939497140411
2025-01-23,6118.71,52.2139106077153
2025-01-24,6101.24,51.77931295260223
2025-01-27,6012.28,49.56627303280503
2025-01-28,6067.7,50.944945159099554
2025-01-29,6039.31,50.23869287354379
2025-01-30,6071.17,51.03126764697834
2025-01-31,6040.53,50.26904256668847
2025-02-03,5994.57,49.12570494625368
2025-02-04,6037.88,50.203119052890564
2025-02-05,6061.48,50.7902114776569
2025-02-06,6083.57,51.33973993795726
2025-02-07,6025.99,49.907333928718025
2025-02-10,6066.44,50.913600394048466
2025-02-11,6068.5,50.96484659722724
2025-02-12,6051.97,50.55363313191421
2025-02-13,6115.07,52.12335906423438
2025-02-14,6114.63,52.11241327326417
2025-02-18,6129.58,52.484321398275036
2025-02-19,6144.15,52.846776340175275
2025-02-20,6117.52,52.18430721850038
2025-02-21,6013.13,49.5874183108157
2025-02-24,5983.25,48.844099596747114
2025-02-25,5955.25,48.147549262278574
2025-02-26,5956.06,48.16769946838284
2025-02-27,5861.57,45.8170908575281
2025-02-28,5954.5,48.128891664033866
2025-03-03,5849.72,45.52230080526194
2025-03-04,5778.15,43.741868396765014
2025-03-05,5842.63,45.34592430985545
2025-03-06,5738.52,42.75600090551546
2025-03-07,5770.2,43.54409785537128
2025-03-10,5614.56,39.67227306763257
2025-03-11,5572.07,38.61525793507652
2025-03-12,5599.3,39.2926531353472
2025-03-13,5521.52,37.35773581338422
2025-03-14,5638.94,40.278769394573374
2025-03-17,5675.12,41.178811933897364
2025-03-18,5614.66,39.67476074739851
2025-03-19,5675.29,41.183040989499496
2025-03-20,5662.89,40.8745686985206
2025-03-21,5667.56,40.99074334359087
2025-03-24,5767.57,43.478671877526544
2025-03-25,5776.65,43.70455320027562
2025-03-26,5712.2,42.101243591115
2025-03-27,5693.31,41.63132088332535
2025-03-28,5580.94,38.8359151303171
2025-03-31,5611.85,39.604856945975065
2025-04-01,5633.07,40.132742592311565
2025-04-02,5670.97,41.075573223610085
2025-04-03,5396.52,34.24813610593538
2025-04-04,5074.08,26.226861468576868
2025-04-07,5062.25,25.932568952263924
2025-04-08,4982.77,23.955361074279647
2025-04-09,5456.9,35.750197148621446
2025-04-10,5268.05,31.05221391060773
2025-04-11,5363.36,33.42322149554331
2025-04-14,5405.97,34.48322184381849
2025-04-15,5396.63,34.250872553677915
2025-04-16,5275.7,31.24252141270358
2025-04-17,5282.7,31.416658996320713
2025-04-21,5158.2,28.319497687701656
2025-04-22,5287.76,31.54253559247826
2025-04-23,5375.86,33.73418146628819
2025-04-24,5484.77,36.44351349939426
2025-04-25,5525.21,37.4495311967481
2025-04-28,5528.75,37.53759506046306
2025-04-29,5560.83,38.33564272938273
2025-04-30,5569.06,38.54037877412117
2025-05-01,5604.14,39.413056836019635
2025-05-02,5686.67,41.46613894686566
2025-05-05,5650.38,40.563359959799094
2025-05-06,5606.91,39.48196556553667
2025-05-07,5631.28,40.0882131245009
2025-05-08,5663.94,40.900689336063145
2025-05-09,5659.91,40.800435841494995
2025-05-12,5844.19,45.3847321142044
2025-05-13,5886.55,46.43851326306467
2025-05-14,5892.58,46.588520352952
2025-05-15,5916.93,47.19427037596304
2025-05-16,5958.38,48.2254136389531
2025-05-19,5963.6,48.35527052273616
2025-05-20,5940.46,47.77962142489323
2025-05-21,5844.61,45.395180369221436
2025-05-22,5842.01,45.33050069530651
2025-05-23,5802.82,44.35557899502711
2025-05-27,5921.54,47.30895241317376
2025-05-28,5888.55,46.48826685838385
2025-05-29,5912.17,47.0758568191034
2025-05-30,5911.69,47.063915956226786
2025-06-02,5935.94,47.66717829947187
2025-06-03,5970.37,48.52368644289158
2025-06-04,5970.81,48.53463223386181
2025-06-05,5939.3,47.7507643396081
2025-06-06,6000.36,49.2697416047027
2025-06-09,6005.88,49.40706152778365
2025-06-10,6038.81,50.22625447471398
2025-06-11,6022.24,49.81404593749454
2025-06-12,6045.26,50.386709819618346
2025-06-13,5976.97,48.68787330744488
2025-06-16,6033.11,50.084456728054306
2025-06-17,5982.72,48.83091489398754
2025-06-18,5980.87,48.78489281831728
2025-06-20,5967.84,48.460748144812825
2025-06-23,6025.17,49.88693495463716
2025-06-24,6092.18,51.553929165806345
2025-06-25,6092.16,51.55343162985315
2025-06-26,6141.02,52.76891196350078
2025-06-27,6173.07,53.566213328490655
2025-06-30,6204.95,54.35928563787839
2025-07-01,6198.01,54.186640662120844
2025-07-02,6227.42,54.91826728128941
2025-07-03,6279.35,56.21011938375198
2025-07-07,6229.98,54.98195188329795
2025-07-08,6225.52,54.87100136573619
2025-07-09,6263.26,55.80985170940915
2025-07-10,6280.46,56.237732629154124
2025-07-11,6259.75,55.72253414962398
2025-07-14,6268.56,55.941698737004984
2025-07-15,6243.76,55.32475415504714
2025-07-16,6263.7,55.820797500379356
2025-07-17,6297.36,56.65815050960119
2025-07-18,6296.79,56.64397073493524
2025-07-21,6305.6,56.86313532231624
2025-07-22,6309.62,56.96314004890779
2025-07-23,6358.91,58.189317405549026
2025-07-24,6363.35,58.299770387157615
2025-07-25,6388.64,58.92890459996867
2025-07-28,6389.77,58.957015381324005
2025-07-29,6370.86,58.48659513758112
2025-07-30,6362.9,58.28857582821079
2025-07-31,6339.39,57.70372231523382
2025-08-01,6238.01,55.18171256850448
2025-08-04,6329.94,57.468636577350665
2025-08-05,6299.19,56.703675049318235
2025-08-06,6345.06,57.84477375796371
2025-08-07,6340.0,57.71889716180616
2025-08-08,6389.45,58.94905480607293
2025-08-11,6373.45,58.55102604351947
2025-08-12,6445.76,60.349867282284485
2025-08-13,6466.58,60.86780220955716
2025-08-14,6468.54,60.91656073296996
2025-08-15,6449.8,60.45036954482923
2025-08-18,6449.15,60.434199626350484
2025-08-19,6411.37,59.494354210771164
2025-08-20,6395.78,59.10652493525812
2025-08-21,6370.17,58.46943014719601
2025-08-22,6466.91,60.87601155278484
2025-08-25,6439.32,60.189660705356715
2025-08-26,6465.94,60.85188105905501
2025-08-27,6481.4,61.2364763508723
2025-08-28,6501.86,61.74545563098752
2025-08-29,6460.26,60.71058084834857
2025-09-02,6415.54,59.59809045701165
2025-09-03,6448.26,60.412059276433475
2025-09-04,6502.08,61.750928526472634
2025-09-05,6481.5,61.238964030638265
2025-09-08,6495.15,61.57853231869168
2025-09-09,6512.61,62.01288120582813
2025-09-10,6532.04,62.49623738435399
2025-09-11,6587.47,63.87515827862511
2025-09-12,6584.29,63.79605006206761
2025-09-15,6615.28,64.56698202153832
2025-09-16,6606.76,64.35503170547862
2025-09-17,6600.35,64.19557143248065
2025-09-18,6631.96,64.98192700650031
2025-09-19,6664.36,65.78793525067104
2025-09-22,6693.75,66.51906433388643
2025-09-23,6656.92,65.6028518760837
2025-09-24,6637.97,65.13143656043445
2025-09-25,6604.72,64.30428303825306
2025-09-26,6643.7,65.2739806110239
2025-09-29,6661.21,65.70957333804334
2025-09-30,6688.46,66.3874660742672
2025-10-01,6711.2,66.95316445304628
2025-10-02,6715.35,67.05640316333361
2025-10-03,6715.79,67.06734895430382
2025-10-06,6740.28,67.67658172898719
2025-10-07,6714.59,67.03749679711231
2025-10-08,6753.72,68.0109258895321
2025-10-09,6735.11,67.5479686850871
2025-10-10,6552.51,63.00546543244583
2025-10-13,6654.72,65.5481229212326
2025-10-14,6644.31,65.28915545759627
2025-10-15,6671.06,65.95460979499033
2025-10-16,6629.07,64.91003306126409
2025-10-17,6664.01,65.77922837149019
2025-10-20,6735.13,67.54846622104029
2025-10-21,6735.35,67.55393911652543
2025-10-22,6699.4,66.65961824066311
2025-10-23,6738.44,67.63080842129354
2025-10-24,6791.69,68.95549789666676
2025-10-27,6875.16,71.03196419731282
